ship_to_state,vaccine_distribution_phase,order_number,order_date,supplier_name,manufacturer_name,expiration_date,batch_number
sp,fase22,351666,2021-05-13 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,
sp,fase3,339801,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-12-31 00:00:00,200278
sp,fase3,339801,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-12-31 00:00:00,200280
sp,fase3,339801,2021-01-23 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-12-31 00:00:00,200279
sp,fase4,340348,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-10 00:00:00,210012
sp,fase4,340348,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-10 00:00:00,210013
sp,fase4,340348,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-19 00:00:00,210014
sp,fase4,340348,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-17 00:00:00,210011A
sp,fase4,340348,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-17 00:00:00,210009
sp,fase4,340825,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-30 00:00:00,
sp,fase5,342869,2021-02-24 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210038
sp,fase5,342869,2021-02-24 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-30 00:00:00,210014
sp,fase5,342818,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-03-29 00:00:00,41207001
sp,fase5,342818,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-23 00:00:00,41207027
sp,fase5,342818,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO GCSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-22 00:00:00,41207026
sp,fase5,342818,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-04 00:00:00,41207025
sp,fase6,343614,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210040
sp,fase6,343614,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210041
sp,fase6,343614,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210045
sp,fase6,343614,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210042A
sp,fase6,343614,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210043
sp,fase6,343614,2021-03-02 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210042
sp,fase8,344883,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
sp,fase9,345363,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
sp,fase9,345363,,FUNDAÇõO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,
sp,fase9,345363,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,
sp,fase9,345324,2021-03-19 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-10 00:00:00,
sp,fase9,345324,2021-03-19 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-21 00:00:00,
sp,fase9,345324,2021-03-19 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-08-11 00:00:00,
to,fase1,339087,2021-01-17 00:00:00,FI.INDAÇÃD BUTANTAN,FUNDAÇÃO BLTANTAN,2023-10-27 00:00:00,202010040
to,fase10,346126,2021-03-24 00:00:00,ORGANIZAÇÃO PAN-AMERICANA DA SAÚDE,ASTRAZENECA AB,2021-04-30 00:00:00,CTMAVS5O1
to,fase10,346204,2021-03-24 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,* 210089
to,fase11,346709,2021-03-31 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,
to,fase11,346711,2021-03-31 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,,
to,fase12,347405,2021-04-07 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210133
to,fase12,347431,2021-04-07 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-09-05 00:00:00,213VCDOO03W
to,fase13,348306,2021-04-14 00:00:00,BIO-MANGUINHOS E,BIO-MANGUINHOS,2021-09-11 00:00:00,213VCDO11W
to,fase13,348279,2021-04-14 00:00:00,FUNDAÇÃO BUTANTAN E,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,
to,fase14,349121,2021-04-21 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210147
to,fase14,349115,2021-04-21 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS  i,2021-09-17 00:00:00,213VCDO08VA
to,fase15,349716,2021-04-28 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210149
to,fase15,349688,2021-04-28 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-09-20 00:00:00,213VCD027Z
to,fase16,350022,2021-04-30 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-03-31 00:00:00,210150
to,fase17,350082,2021-05-01 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,s BOMANGENHES S,2021-09-27 00:00:00,213VCDO042Z
to,fase17,350110,2021-05-01 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,EX2405
to,fase18,350622,2021-05-05 00:00:00,ORGANIZACAO PANAMERICANA DA SAUDE NO BRASIL,ASTRAZENECA AB,,
to,fase19,350928,2021-05-06 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-04-30 00:00:00,210209
to,fase2,339686,2021-01-22 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-04-13 00:00:00,
to,fase20,351001,2021-05-07 00:00:00,PFIZER EXPORT B.V,PFIZER MANUFACTURING BELGIUM NV,2021-08-31 00:00:00,
to,fase21,351468,2021-05-11 00:00:00,FUNDAÇÃO BUTANTAN -,"FUNDAÇÃO BUTANTAN ""”",2022-04-30 00:00:00,» 210214
to,fase21,351468,2021-05-11 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,BIO-MANGUINHOS,2021-10-02 00:00:00,214VCDO53W *»
to,fase22,351665,2021-05-13 00:00:00,FUNDAÇÃO BUTANTAN —,FUNDAÇÃO BUTANTAN,,210218
to,fase4,340329,2021-01-29 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2021-11-10 00:00:00,210012
to,fase4,340832,2021-02-05 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
to,fase5,342761,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN t,2022-02-28 00:00:00,210038
to,fase5,342805,2021-02-24 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ,2021-06-04 00:00:00,41207025
to,fase6,343578,,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,,
to,fase7,344256,2021-03-08 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210049
to,fase8,344672,2021-03-15 00:00:00,FUNDAÇÃO BUTANTAN,FUNDAÇÃO BUTANTAN,2027-02-23 00:00:00,210057
to,fase9,345347,2021-03-19 00:00:00,FUNDAÇÃO BUTANTAN,“ FUNDAÇÃO BUTANTAN,2022-02-28 00:00:00,210077
to,fase9,345312,2021-03-19 00:00:00,FIOCRUZ - FUNDAÇÃO OSWALDO CRUZ ,BIO-MANGUINHOS,2021-08-10 00:00:00,
